brand,product,url,imgSrc,name,categories,specific,hex,lightness,in_india,R,G,B
Kevyn Aucoin,Foundation Balm,https://www.sephora.com/product/beauty-foundation-balm-P447734?icid2=products%20grid:p447734,/productimages/sku/s2266625+sw.jpg,medium ef,descriptor,10,#CF9A73,0.631372549019608,False,207,154,115
Kvd Vegan Beauty,Lock-It Foundation,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138,https://images.ulta.com/is/image/Ulta/2570718sw?$50px$,deep,descriptor,71,#A76038,0.437254901960784,False,167,96,56
Jane Iredale,Liquid Minerals A Foundation,https://www.ulta.com/liquid-minerals-a-foundation?productId=pimprod2004085,https://images.ulta.com/is/image/Ulta/2544970sw?$50px$,suntan,skin,,#E8B99F,0.766666666666667,False,232,185,159
Charlotte Tilbury,Airbrush Flawless Longwear Foundation,https://www.sephora.com/product/airbrush-flawless-longwear-foundation-P448869?icid2=products%20grid:p448869,/productimages/sku/s2245041+sw.jpg,cool,descriptor,16,#986752,0.458823529411765,False,152,103,82
Bobbi Brown,Skin Foundation SPF 15,https://www.sephora.com/product/skin-foundation-spf-15-P270551?icid2=products%20grid:p270551,/productimages/sku/s1288802+sw.jpg,warm walnut,"descriptor, wood",7.5,#C18E78,0.613725490196078,False,193,142,120
Bobbi Brown,Skin Long-Wear Weightless Foundation SPF 15,https://www.sephora.com/product/skin-long-wear-weightless-foundation-spf-15-P427430?icid2=products%20grid:p427430,/productimages/sku/s2191674+sw.jpg,warm golden,descriptor,,#D49879,0.652941176470588,False,212,152,121
Natasha Denona,Foundation X+,https://www.sephora.com/product/foundation-x-P442957?icid2=products%20grid:p442957,/productimages/sku/s2206704+sw.jpg,light,descriptor,20,#FFE1CC,0.9,False,255,225,204
Tom Ford,Traceless Soft Matte Foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-P459506?icid2=products%20grid:p459506,/productimages/sku/s2367043+sw.jpg,vellum,misc,2.7,#E0C6AD,0.77843137254902,False,224,198,173
Make Up For Ever,Ultra HD Invisible Cover Stick Foundation,https://www.sephora.com/product/ultra-hd-invisible-cover-stick-foundation-P398775?icid2=products%20grid:p398775,/productimages/sku/s1713205+sw.jpg,dark sand,"descriptor, rock",Y335,#D79F7A,0.66078431372549,False,215,159,122
Morphe,Fluidity Full-Coverage Foundation,https://www.ulta.com/fluidity-full-coverage-foundation?productId=pimprod2003463,https://images.ulta.com/is/image/Ulta/2541961sw?$50px$,olive,"color, food",F3.100,#986B3C,0.415686274509804,False,152,107,60
Kvd Vegan Beauty,True Portrait Medium Coverage Shake Foundation,https://www.ulta.com/true-portrait-medium-coverage-shake-foundation?productId=pimprod2018125,https://images.ulta.com/is/image/Ulta/2570598sw?$50px$,tan,"skin, color",070,#A46748,0.462745098039216,False,164,103,72
Smith & Cult,Veiled Threat Weightless Micro-Blurring Foundation,https://www.ulta.com/veiled-threat-weightless-micro-blurring-foundation?productId=pimprod2003980,https://images.ulta.com/is/image/Ulta/2543483sw?$50px$,cool,descriptor,210,#DFA881,0.690196078431373,False,223,168,129
Too Faced,Born This Way Foundation,https://www.sephora.com/product/born-this-way-P397517?icid2=products%20grid:p397517,/productimages/sku/s1960780+sw.jpg,warm sand,"descriptor, rock",,#D6966B,0.629411764705882,False,214,150,107
Blk/Opl,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,https://www.ulta.com/true-color-skin-perfecting-stick-foundation-spf-15?productId=pimprod2022198,https://images.ulta.com/is/image/Ulta/2579237sw?$tn$,heavenly honey,"misc, food",,#A77655,0.494117647058824,False,167,118,85
Yves Saint Laurent,All Hours Longwear Natural Matte Foundation,https://www.sephora.com/product/all-hours-full-coverage-matte-foundation-P421456?icid2=products%20grid:p421456,/productimages/sku/s2102242+sw.jpg,hazelnut,food,B75,#C6844B,0.535294117647059,False,198,132,75
Exa,High Fidelity Foundation,https://www.ulta.com/high-fidelity-foundation?productId=pimprod2019009,https://images.ulta.com/is/image/Ulta/2573264sw?$50px$,mia,name,230,#B07249,0.488235294117647,False,176,114,73
Bareminerals,COMPLEXION RESCUE™ Tinted Moisturizer with Hyaluronic Acid and Mineral SPF 30,https://www.sephora.com/product/complexion-rescue-tinted-hydrating-gel-cream-P393356?icid2=products%20grid:p393356,/productimages/sku/s1687912+sw.jpg,natural,skin,05,#D4AB9A,0.717647058823529,False,212,171,154
Covergirl,Full Spectrum Matte Ambition All Day Foundation,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,https://images.ulta.com/is/image/Ulta/2540456sw?$50px$,tan neutral,"skin, color, descriptor",,#B27D5B,0.527450980392157,False,178,125,91
Pür,4-in-1 Pressed Mineral Powder Foundation SPF 15,https://www.ulta.com/4-in-1-pressed-mineral-powder-foundation-spf-15?productId=xlsImpprod3790037,https://images.ulta.com/is/image/Ulta/2550919sw?$50px$,linen,textile,MN3,#DBB698,0.727450980392157,False,219,182,152
It Cosmetics,Bye Bye Foundation Oil-Free Matte Full Coverage Moisturizer with SPF 50+,https://www.ulta.com/bye-bye-foundation-oil-free-matte-full-coverage-moisturizer-with-spf-50?productId=pimprod2013586,https://images.ulta.com/is/image/Ulta/2561043sw?$50px$,neutral tan,"descriptor, skin, color",,#D6AC87,0.684313725490196,False,214,172,135
Bobbi Brown,Skin Foundation SPF 15,https://www.sephora.com/product/skin-foundation-spf-15-P270551?icid2=products%20grid:p270551,/productimages/sku/s1288786+sw.jpg,warm sand,"descriptor, rock",2.5,#F0D3C3,0.852941176470588,False,240,211,195
Colourpop,Pretty Fresh Foundation,https://www.ulta.com/pretty-fresh-foundation?productId=pimprod2016944,https://images.ulta.com/is/image/Ulta/2566896sw?$50px$,dark,descriptor,175W,#B1856C,0.558823529411765,False,177,133,108
Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,https://images.ulta.com/is/image/Ulta/2558871sw?$50px$,caramel brown,"food, color",,#7F4E3D,0.368627450980392,False,127,78,61
Uoma Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,https://images.ulta.com/is/image/Ulta/2545736sw?$50px$,bronze venus,"metal, misc",T3N,#BA7B50,0.52156862745098,False,186,123,80
Morphe,Fluidity Full-Coverage Foundation,https://www.ulta.com/fluidity-full-coverage-foundation?productId=pimprod2003463,https://images.ulta.com/is/image/Ulta/2541953sw?$50px$,neutral,descriptor,F2.120,#BF8063,0.568627450980392,False,191,128,99
Nyx Professional Makeup,Stay Matte Powder Foundation,https://www.ulta.com/stay-matte-powder-foundation?productId=xlsImpprod4141615,https://images.ulta.com/is/image/Ulta/2242599sw?$50px$,warm beige,"descriptor, color",,#ECC79B,0.766666666666667,False,236,199,155
Armani Beauty,Crema Nuda Supreme Glow Reviving Tinted Moisturizer,https://www.sephora.com/product/crema-nuda-supreme-glow-reviving-tinted-moisturizer-P419856?icid2=products%20grid:p419856,/productimages/sku/s1957554+sw.jpg,nude glow,"skin, misc",1,#CC9484,0.658823529411765,False,204,148,132
Bareminerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,https://www.sephora.com/product/complexion-rescue-hydrating-foundation-stick-broad-spectrum-spf-25-P441829?icid2=products%20grid:p441829,/productimages/sku/s2176865+sw.jpg,natural,skin,05,#DDAC8B,0.705882352941177,False,221,172,139
Tarte,SEA Water Foundation Broad Spectrum SPF 15,https://www.sephora.com/product/sea-water-foundation-broad-spectrum-spf-15-P405102?skuId=2179158&icid2=products%20grid:p405102,/productimages/sku/s1779248+sw.jpg,tan sand,"skin, color, rock",42S,#E7B48D,0.729411764705882,False,231,180,141
Tom Ford,Traceless Soft Matte Foundation,https://www.sephora.com/product/tom-ford-traceless-soft-matte-foundation-P459506?icid2=products%20grid:p459506,/productimages/sku/s2367068+sw.jpg,champagne,drink,3.7,#D2B395,0.703921568627451,False,210,179,149
Ulta,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,https://images.ulta.com/is/image/Ulta/2553387sw?$50px$,deep warm,descriptor,,#70442B,0.303921568627451,False,112,68,43
Juice Beauty,PHYTO-PIGMENTS Flawless Serum Foundation,https://www.ulta.com/phyto-pigments-flawless-serum-foundation?productId=xlsImpprod13521059,https://images.ulta.com/is/image/Ulta/2295704sw?$50px$,medium tan,"descriptor, skin, color",17,#E3B493,0.733333333333333,False,227,180,147
Kvd Vegan Beauty,Lock-It Powder Foundation Refills,https://www.ulta.com/lock-it-powder-foundation-refills?productId=pimprod2018122,https://images.ulta.com/is/image/Ulta/2571082sw?$50px$,fair,descriptor,115,#DAC4B9,0.790196078431373,False,218,196,185
Tarte,Maracuja Hydrating Tinted Moisturizer,https://www.sephora.com/product/tarte-maracuja-tinted-hydrator-P456371?icid2=products%20grid:p456371,/productimages/sku/s2343630+sw.jpg,light neutral,descriptor,20N,#C7AA92,0.676470588235294,False,199,170,146
Too Faced,Born This Way Matte 24 Hour Foundation,https://www.ulta.com/born-this-way-matte-24-hour-foundation?productId=pimprod2016800,https://images.ulta.com/is/image/Ulta/2566742sw?$50px$,brulee,food,,#A45730,0.415686274509804,False,164,87,48
Laura Mercier,Silk Crème Oil Free Photo Edition Foundation,https://www.sephora.com/product/silk-creme-oil-free-photo-edition-foundation-P136022?icid2=products%20grid:p136022,/productimages/sku/s1677699+sw.jpg,suntan,skin,,#E4AD7F,0.696078431372549,False,228,173,127
Sephora Collection,MicroSmooth Baked Powder Foundation,https://www.sephora.com/product/baked-foundation-face-powder-P310719?icid2=products%20grid:p310719,/productimages/sku/s1372200+sw.jpg,tan,"skin, color",40,#C38F6A,0.590196078431373,False,195,143,106
Make Up For Ever,Matte Velvet Skin Blurring Powder Foundation,https://www.sephora.com/product/matte-velvet-skin-blurring-powder-foundation-P443566?icid2=products%20grid:p443566,/productimages/sku/s2209831+sw.jpg,praline,food,Y455,#DDA380,0.684313725490196,False,221,163,128
Pat Mcgrath Labs,Sublime Perfection Foundation,https://www.sephora.com/product/skin-fetish-sublime-perfection-foundation-P447519?icid2=products%20grid:p447519,/productimages/sku/s2256998+sw.jpg,light medium,descriptor,13,#F2C5A4,0.796078431372549,False,242,197,164
Bareminerals,Complexion Rescue Hydrating Foundation Stick Broad Spectrum SPF 25,https://www.ulta.com/complexion-rescue-hydrating-foundation-stick-broad-spectrum-spf-25?productId=pimprod2004176,https://images.ulta.com/is/image/Ulta/2541285sw?$50px$,cinnamon,food,10.5,#86563F,0.386274509803922,False,134,86,63
Nudestix,Nudies Tinted Blur Stick,https://www.sephora.com/product/nudies-tinted-blur-stick-P431758?icid2=products%20grid:p431758,/productimages/sku/s2079424+sw.jpg,medium,descriptor,5,#D59979,0.654901960784314,False,213,153,121
Ulta,Adjustable Coverage Foundation,https://www.ulta.com/adjustable-coverage-foundation?productId=xlsImpprod5721072,https://images.ulta.com/is/image/Ulta/2260072sw?$50px$,fair neutral,descriptor,,#ECC9AE,0.803921568627451,False,236,201,174
Sephora Collection,MicroSmooth Baked Powder Foundation,https://www.sephora.com/product/baked-foundation-face-powder-P310719?icid2=products%20grid:p310719,/productimages/sku/s1372143+sw.jpg,porcelain,misc,05,#ECD6C7,0.852941176470588,False,236,214,199
Dior,Dior Airflash Spray Foundation,https://www.sephora.com/product/diorskin-airflash-spray-foundation-P104914?icid2=products%20grid:p104914,/productimages/sku/s2050482+sw.jpg,cool,descriptor,3,#C6A38D,0.664705882352941,False,198,163,141
W3Ll People,Narcissist Foundation Stick,https://www.ulta.com/narcissist-foundation-stick?productId=pimprod2008575,https://images.ulta.com/is/image/Ulta/2553277sw?$50px$,dark neutral,descriptor,,#CE8E64,0.6,False,206,142,100
It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,https://images.ulta.com/is/image/Ulta/2533868sw?$50px$,light medium,descriptor,,#F6CEAB,0.817647058823529,False,246,206,171
Bareminerals,ORIGINAL Foundation Broad Spectrum SPF 15,https://www.ulta.com/original-foundation-broad-spectrum-spf-15?productId=VP11362,https://images.ulta.com/is/image/Ulta/2215303sw?$50px$,golden tan,"descriptor, skin, color",20,#BA8058,0.537254901960784,False,186,128,88
Dior,Dior Airflash Spray Foundation,https://www.sephora.com/product/diorskin-airflash-spray-foundation-P104914?icid2=products%20grid:p104914,/productimages/sku/s2050417+sw.jpg,warm,descriptor,2,#EFBCA0,0.782352941176471,False,239,188,160
Jane Iredale,PurePressed Base Mineral Foundation Refill,https://www.ulta.com/purepressed-base-mineral-foundation-refill?productId=pimprod2004116,https://images.ulta.com/is/image/Ulta/2544921sw?$50px$,riviera,location,,#E1BEA1,0.756862745098039,False,225,190,161
Make Up For Ever,Ultra HD Invisible Cover Foundation,https://www.sephora.com/product/ultra-hd-invisible-cover-foundation-P398321?icid2=products%20grid:p398321,/productimages/sku/s1709161+sw.jpg,neutral,descriptor,R360,#AC8672,0.56078431372549,False,172,134,114
La Mer,The Soft Fluid Long Wear Foundation SPF 20,https://www.sephora.com/product/the-soft-fluid-long-wear-foundation-spf-20-P423742?icid2=products%20grid:p423742,/productimages/sku/s1999903+sw.jpg,linen,textile,180,#EFC9A5,0.792156862745098,False,239,201,165
Catrice,HD Liquid Coverage Foundation,https://www.ulta.com/hd-liquid-coverage-foundation?productId=xlsImpprod16021093,https://images.ulta.com/is/image/Ulta/2558570sw?$50px$,ivory beige,"gem, color",005,#DFB88C,0.711764705882353,False,223,184,140
Too Faced,Peach Perfect Comfort Matte Foundation – Peaches and Cream Collection,https://www.sephora.com/product/peach-perfect-comfort-moisture-matte-foundation-peaches-cream-collection-P422601?icid2=products%20grid:p422601,/productimages/sku/s2062016+sw.jpg,almond,food,,#FAC9AB,0.825490196078431,False,250,201,171
Kvd Vegan Beauty,Lock-It Powder Foundation,https://www.ulta.com/lock-it-powder-foundation?productId=pimprod2018121,https://images.ulta.com/is/image/Ulta/2571117sw?$50px$,fair,descriptor,120,#DEAE95,0.727450980392157,False,222,174,149
Bareminerals,COMPLEXION RESCUE™ Hydrating Foundation Stick with Mineral SPF 25 ,https://www.sephora.com/product/complexion-rescue-hydrating-foundation-stick-broad-spectrum-spf-25-P441829?icid2=products%20grid:p441829,/productimages/sku/s2176816+sw.jpg,cashew,food,3.5,#E2AD87,0.707843137254902,False,226,173,135
Uoma Beauty,Say What?! Foundation,https://www.ulta.com/say-what-foundation?productId=pimprod2006204,https://images.ulta.com/is/image/Ulta/2545798sw?$50px$,fair lady,"descriptor, misc",T3N,#E1B08E,0.719607843137255,False,225,176,142
Ulta,Adjustable Coverage Foundation,https://www.ulta.com/adjustable-coverage-foundation?productId=xlsImpprod5721072,https://images.ulta.com/is/image/Ulta/2532208sw?$50px$,deep warm,descriptor,,#D68A67,0.62156862745098,False,214,138,103
W3Ll People,Narcissist Foundation Stick,https://www.ulta.com/narcissist-foundation-stick?productId=pimprod2008575,https://images.ulta.com/is/image/Ulta/2553269sw?$50px$,fair pink,"descriptor, color",,#DFAE8E,0.715686274509804,False,223,174,142
Bobbi Brown,Skin Foundation SPF 15,https://www.sephora.com/product/skin-foundation-spf-15-P270551?icid2=products%20grid:p270551,/productimages/sku/s1288836+sw.jpg,natural tan,"skin, skin, color",4.25,#E9C5A4,0.77843137254902,False,233,197,164
Guerlain,L'Essentiel Natural Longwear Foundation SPF 20,https://www.sephora.com/product/l-essentiel-natural-16h-wear-foundation-spf-20-P444578?icid2=products%20grid:p444578,/productimages/sku/s2215093+sw.jpg,light warm,descriptor,02W,#E4C3A0,0.76078431372549,False,228,195,160
Bobbi Brown,Sheer Finish Pressed Setting Powder,https://www.sephora.com/product/sheer-finish-pressed-powder-P270540?icid2=products%20grid:p270540,/productimages/sku/s1287531+sw.jpg,warm natural,"descriptor, skin",,#F5C4A2,0.798039215686275,False,245,196,162
It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,https://images.ulta.com/is/image/Ulta/2570827sw?$50px$,fair neutral,descriptor,10.5,#E8CCB5,0.809803921568627,False,232,204,181
Bareminerals,BAREPRO Performance Wear Powder Foundation,https://www.ulta.com/barepro-performance-wear-powder-foundation?productId=xlsImpprod14411013,https://images.ulta.com/is/image/Ulta/2306194sw?$50px$,natural,skin,11,#E7A984,0.711764705882353,False,231,169,132
It Cosmetics,CC+ Cream Illumination SPF 50+,https://www.ulta.com/cc-cream-illumination-spf-50?productId=xlsImpprod12251079,https://images.ulta.com/is/image/Ulta/2533865sw?$50px$,rich honey,"descriptor, food",,#9E502B,0.394117647058824,False,158,80,43
Beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,/productimages/sku/s2172948+sw.jpg,cool,descriptor,1.00,#FCF0E5,0.943137254901961,False,252,240,229
Bareminerals,BAREPRO Performance Wear Liquid Foundation Broad Spectrum SPF 20,https://www.ulta.com/barepro-performance-wear-liquid-foundation-broad-spectrum-spf-20?productId=xlsImpprod16321440,https://images.ulta.com/is/image/Ulta/2511415sw?$50px$,chai,drink,26,#9E613B,0.425490196078431,False,158,97,59
Lawless,Woke Up Like This Flawless Finish Foundation,https://www.sephora.com/product/woke-up-like-this-flawless-finish-foundation-P432234?icid2=products%20grid:p432234,/productimages/sku/s2203750+sw.jpg,sunset,misc,,#C3A77F,0.631372549019608,False,195,167,127
